Tracking_ID,Warehouse_Zone,Mode_of_Shipment,Customer_Inquiries,Customer_Score,Product_Cost_SAR,Previous_Orders,Product_Priority,Gender,Discount_offered,Product_Weight_g,is_delayed
BBC0AC0C3F91,West_Hub,Premium_Air,5,2,495.0,3,medium,F,4,4475,1
4DA692391701,East_Hub,Standard_Sea,3,4,615.0,3,high,F,55,1293,1
204A58C3197E,East_Hub,Standard_Sea,3,5,712.5,10,medium,F,27,2739,1
83486E77186D,South_Hub,Ground_Freight,4,1,870.0,5,medium,M,9,1145,0
A0BD94956B9F,Central_Port,Standard_Sea,3,4,761.25,4,medium,M,46,3640,1
3B86DF3FF95A,South_Hub,Standard_Sea,3,1,607.5,2,low,F,52,1125,1
F898C0E2FA3B,Central_Port,Standard_Sea,4,3,753.75,3,low,F,46,3641,1
023BB9717CAD,Central_Port,Standard_Sea,5,4,1016.25,4,low,F,5,1184,1
FBA37AE0D72E,Central_Port,Standard_Sea,5,4,506.25,2,medium,F,20,1908,1
8B496BF96BBC,South_Hub,Ground_Freight,4,1,967.5,3,medium,M,36,2211,1
2FFFC4B65CB8,Central_Port,Ground_Freight,3,2,502.5,2,medium,F,45,1946,1
10ACB87B3040,South_Hub,Standard_Sea,6,5,727.5,5,low,F,8,4777,0
D0AB3354A660,North_Hub,Standard_Sea,6,2,540.0,7,high,M,1,5501,0
11350E39F388,Central_Port,Standard_Sea,5,2,720.0,7,medium,M,2,4045,1
8DCA256AF296,Central_Port,Standard_Sea,5,2,416.25,4,medium,F,7,4424,0
E254AD19D679,West_Hub,Standard_Sea,3,4,367.5,3,low,M,5,4432,0
599FA5A8DC52,East_Hub,Standard_Sea,2,3,540.0,4,low,F,10,4075,0
32B39BF12B85,East_Hub,Ground_Freight,5,2,937.5,2,medium,F,6,5565,0
AA3BFFA410B5,Central_Port,Standard_Sea,2,1,408.75,4,low,F,3,5264,1
CCBCD0D62F43,South_Hub,Standard_Sea,7,4,720.0,3,low,F,33,1694,1
98224C72C0FA,Central_Port,Standard_Sea,6,3,817.5,6,high,F,5,4352,1
B53A7292B38E,East_Hub,Standard_Sea,5,4,855.0,3,medium,M,20,3382,1
6AE9E4D22C46,Central_Port,Standard_Sea,3,5,701.25,3,low,M,20,2374,1
62F6D46C48C7,Central_Port,Standard_Sea,4,3,637.5,3,low,F,21,1588,1
86AB8CBE5869,East_Hub,Standard_Sea,3,5,768.75,6,low,F,25,2232,1
F06736B00310,Central_Port,Standard_Sea,6,4,952.5,5,medium,F,10,1435,0
A176EEB31E60,Central_Port,Ground_Freight,5,2,630.0,2,medium,M,20,1539,1
9943324CB3F1,South_Hub,Standard_Sea,4,4,776.25,10,low,F,1,4602,0
6BE7D4D30E3A,South_Hub,Premium_Air,3,5,1016.25,3,low,F,9,5328,0
0791963CA266,East_Hub,Standard_Sea,5,1,1027.5,2,medium,M,24,2423,1
90B0CE469FBD,North_Hub,Standard_Sea,2,5,993.75,2,low,F,50,3859,1
84B504F830BF,Central_Port,Premium_Air,6,5,1005.0,4,low,F,2,1324,0
0087CF99A463,Central_Port,Standard_Sea,3,4,783.75,3,low,M,37,2215,1
8EB7E7713256,North_Hub,Standard_Sea,3,4,907.5,10,high,M,5,4127,0
47C04D7995BA,Central_Port,Standard_Sea,4,4,652.5,2,low,F,11,1577,1
53A84293AB3F,West_Hub,Premium_Air,4,3,510.0,3,medium,F,4,5769,1
EC2D220D50CB,South_Hub,Premium_Air,4,1,577.5,4,medium,M,1,5480,0
200D129E9BD0,North_Hub,Standard_Sea,2,3,615.0,5,low,M,7,1243,0
F6E0A1E2AC41,North_Hub,Ground_Freight,3,1,592.5,2,low,M,2,1284,1
2B084C9EFD91,West_Hub,Ground_Freight,3,3,746.25,3,low,M,7,5258,1
62FB418140A7,North_Hub,Standard_Sea,4,2,521.25,3,low,M,29,1365,1
6ED701CFEDB1,Central_Port,Standard_Sea,5,1,618.75,3,low,F,27,1905,1
B8CB2DCC3822,East_Hub,Standard_Sea,4,2,933.75,5,low,M,1,1200,0
0ECDDAB3BF18,East_Hub,Premium_Air,5,1,997.5,3,low,M,8,4786,1
6656CB133953,West_Hub,Ground_Freight,3,4,757.5,5,high,M,5,4632,0
E33B9415BC4A,Central_Port,Premium_Air,5,4,997.5,6,medium,F,7,4486,0
E58A1066468C,Central_Port,Ground_Freight,4,4,581.25,4,low,F,10,5483,1
3B20CB0EE486,North_Hub,Standard_Sea,3,4,543.75,3,low,F,7,4079,1
EAA1938017B2,Central_Port,Standard_Sea,3,2,870.0,2,low,F,39,2139,1
2FFB714522D6,South_Hub,Standard_Sea,4,3,922.5,3,low,F,5,4710,0
F46733E16199,North_Hub,Standard_Sea,3,3,780.0,3,medium,M,61,3783,1
A849B24B9925,Central_Port,Standard_Sea,5,4,960.0,5,low,M,6,1551,0
8BCEED0F1D74,South_Hub,Standard_Sea,4,3,1016.25,2,medium,M,9,4967,1
9B5173BA93DE,North_Hub,Standard_Sea,2,1,390.0,7,low,M,30,1870,1
E907E354121D,North_Hub,Standard_Sea,3,5,753.75,2,medium,M,2,4440,0
9C73ED825C15,Central_Port,Standard_Sea,3,1,802.5,2,high,F,10,4310,0
993BD943D316,West_Hub,Standard_Sea,7,5,948.75,4,low,F,6,1344,1
1EC08285A725,East_Hub,Standard_Sea,5,4,810.0,2,low,F,6,4535,0
7BA7D31BFA1E,East_Hub,Standard_Sea,3,1,746.25,2,medium,F,18,3346,1
69E938F0D44C,South_Hub,Standard_Sea,5,5,918.75,5,low,M,10,1289,1
FD99EA8DE5C1,North_Hub,Standard_Sea,5,4,956.25,3,low,F,1,5775,1
73E0BF5E4651,North_Hub,Premium_Air,5,3,840.0,5,low,M,5,1842,0
F309FF5DDC25,South_Hub,Standard_Sea,3,2,802.5,2,medium,M,7,1693,0
4A14392C43D3,West_Hub,Standard_Sea,4,4,978.75,5,low,F,4,1649,1
D88C39DE4640,South_Hub,Ground_Freight,4,3,945.0,2,medium,F,51,2658,1
DA26B77BECF8,Central_Port,Standard_Sea,6,1,798.75,3,low,M,63,1548,1
024E63E143C4,North_Hub,Standard_Sea,3,1,498.75,3,medium,F,5,4538,0
3C7A32A431AA,North_Hub,Standard_Sea,6,4,1095.0,4,medium,M,5,1793,0
F9A78464D142,East_Hub,Standard_Sea,5,4,832.5,3,low,M,3,5555,0
729830E85BE5,North_Hub,Standard_Sea,5,2,933.75,5,high,F,28,2846,1
072BA5CC0E81,West_Hub,Standard_Sea,3,5,472.5,2,low,F,63,1141,1
9368F4DE5F24,Central_Port,Standard_Sea,4,5,573.75,2,low,M,1,4492,0
B028E7B30AE6,Central_Port,Premium_Air,3,5,967.5,3,low,M,21,3446,1
3038BFB575BE,East_Hub,Ground_Freight,2,5,986.25,3,low,F,5,2947,1
A38794CA63AA,Central_Port,Premium_Air,5,4,682.5,3,medium,F,11,3545,1
12269C796B58,North_Hub,Standard_Sea,4,1,836.25,3,low,F,9,4832,0
340799D186C8,East_Hub,Standard_Sea,3,3,828.75,3,low,F,5,4388,0
ABE60B93D50E,Central_Port,Ground_Freight,6,5,915.0,3,low,M,9,5634,0
FC0F55DF7549,North_Hub,Standard_Sea,6,1,1061.25,5,low,F,5,1298,0
3444765FB503,Central_Port,Ground_Freight,5,4,780.0,6,medium,M,8,5098,0
67E0BDB7B6C5,Central_Port,Premium_Air,3,2,431.25,3,low,F,27,1814,1
2C535F1245CC,West_Hub,Ground_Freight,5,3,911.25,6,low,F,1,1856,0
9E85129D32F8,West_Hub,Standard_Sea,5,1,1001.25,4,low,M,5,4440,1
3426ECC31CE5,East_Hub,Standard_Sea,3,2,581.25,3,medium,F,7,1434,1
7A7E0649E980,Central_Port,Standard_Sea,3,5,821.25,6,low,M,1,1394,0
48CCFD09D04C,Central_Port,Standard_Sea,4,3,397.5,2,medium,F,6,5867,0
6FA0B9010DE4,West_Hub,Standard_Sea,5,4,802.5,2,medium,F,1,3709,1
57971022AADC,West_Hub,Standard_Sea,5,5,750.0,3,low,M,6,4401,1
7EC7BBD3677B,East_Hub,Standard_Sea,3,5,727.5,4,low,M,1,5534,0
6B7439E60B94,North_Hub,Standard_Sea,5,5,922.5,5,medium,M,6,1053,0
CDEC49FC2801,North_Hub,Standard_Sea,4,2,675.0,3,medium,M,6,4417,0
0E1A3AEC7FD9,South_Hub,Standard_Sea,2,1,956.25,3,low,M,19,1551,1
2CDF8EA6075C,West_Hub,Standard_Sea,4,4,922.5,3,low,M,9,5041,0
468AA3110CC6,Central_Port,Premium_Air,3,4,881.25,3,low,M,4,5498,0
6A21B377D24C,Central_Port,Standard_Sea,4,5,690.0,3,low,M,5,4039,1
0B9DAD0346D2,West_Hub,Premium_Air,3,5,495.0,3,low,M,7,4013,1
7F7AF6137CE9,West_Hub,Standard_Sea,5,5,990.0,6,high,M,8,4644,1
A47E085A7D34,South_Hub,Standard_Sea,5,1,960.0,5,low,F,5,1970,0
D64FE06E31BC,East_Hub,Premium_Air,6,3,1008.75,4,low,F,4,1948,1
0158E5183A23,North_Hub,Ground_Freight,3,3,513.75,3,high,M,7,5794,1
DBB1DED63BC7,Central_Port,Ground_Freight,3,4,540.0,3,low,M,50,1865,1
01AB41BE9955,Central_Port,Standard_Sea,6,5,367.5,3,low,F,8,5946,0
2A99104DA82A,North_Hub,Standard_Sea,3,5,645.0,10,high,F,1,4929,1
1A08785D4897,East_Hub,Premium_Air,4,5,787.5,4,medium,F,28,3905,1
F522915C7802,Central_Port,Premium_Air,6,5,1155.0,4,low,F,7,1078,0
8BE16A9BC8E6,Central_Port,Standard_Sea,5,5,892.5,6,low,M,3,1351,0
9AF3B93B11A1,North_Hub,Standard_Sea,4,3,686.25,3,low,M,4,5866,0
314C8125DB7E,Central_Port,Standard_Sea,3,5,843.75,3,low,F,1,2864,1
7E5CB8429DCE,West_Hub,Premium_Air,3,2,678.75,3,medium,M,45,3786,1
B99427238B18,North_Hub,Ground_Freight,4,4,690.0,3,medium,M,2,4639,0
A6BA1D32E273,Central_Port,Premium_Air,3,1,885.0,2,medium,F,8,5591,0
AC2A41AF69B8,West_Hub,Standard_Sea,4,5,697.5,7,medium,F,1,4357,0
27C9343C0ADE,Central_Port,Standard_Sea,2,2,637.5,3,high,F,7,4284,1
6DEC14B3FFA6,Central_Port,Standard_Sea,6,5,956.25,4,low,F,9,1113,0
218AD0F96FC1,South_Hub,Standard_Sea,4,2,547.5,3,medium,M,7,4381,1
9BAED8FCEEA6,East_Hub,Standard_Sea,4,5,911.25,2,low,M,19,2829,1
C837649CCE43,North_Hub,Standard_Sea,3,3,892.5,3,low,F,61,3096,1
9D551151D715,Central_Port,Ground_Freight,5,5,918.75,4,medium,F,12,2225,1
404C93BDEE16,South_Hub,Standard_Sea,5,3,836.25,2,medium,F,9,5735,0
983BD614BB5A,Central_Port,Standard_Sea,4,3,510.0,3,medium,M,20,1531,1
155EB65154B0,North_Hub,Standard_Sea,2,5,401.25,3,medium,M,2,4853,0
801BDAD9924A,Central_Port,Premium_Air,4,1,975.0,4,low,M,2,4091,1
724D2F1A49D5,West_Hub,Premium_Air,3,5,630.0,5,medium,M,9,5731,1
BF31E6128301,North_Hub,Ground_Freight,5,1,671.25,3,low,F,62,1945,1
E5C668C929C5,North_Hub,Standard_Sea,4,1,540.0,4,low,M,8,4970,0
13A78BC2A753,Central_Port,Standard_Sea,5,5,828.75,5,low,M,7,1958,1
FCE86E339DC3,North_Hub,Ground_Freight,3,1,543.75,4,low,F,58,1751,1
C56B05EB5257,North_Hub,Standard_Sea,5,1,810.0,3,low,M,40,2668,1
EE009E2FFAC7,West_Hub,Standard_Sea,6,4,1035.0,4,low,F,2,1120,1
40E485376E18,East_Hub,Standard_Sea,2,2,712.5,3,low,M,51,2380,1
025CA19D7B07,North_Hub,Standard_Sea,3,3,866.25,2,medium,F,24,2177,1
54E54C775717,South_Hub,Standard_Sea,5,1,881.25,5,medium,F,6,1059,1
ACFF539C0D5C,North_Hub,Standard_Sea,4,4,720.0,3,low,F,25,2443,1
2740DB06DFB5,Central_Port,Standard_Sea,4,2,708.75,3,medium,M,6,3671,1
D55A6AE3ABA2,East_Hub,Standard_Sea,3,4,600.0,4,low,F,56,1408,1
65882B931B71,Central_Port,Standard_Sea,4,5,708.75,3,medium,F,3,5193,0
08490295488A,West_Hub,Standard_Sea,3,2,615.0,10,high,M,14,1375,1
7C2355534ECC,Central_Port,Standard_Sea,3,5,1016.25,4,medium,M,1,5852,1
C9DC6A27C2A5,North_Hub,Standard_Sea,5,3,1023.75,4,medium,M,2,4186,1
8B0AE2D638C1,East_Hub,Standard_Sea,4,3,521.25,3,medium,F,47,1323,1
5F8D869FB478,West_Hub,Premium_Air,3,4,727.5,3,medium,M,7,4565,0
C7C1B4DA9B9F,West_Hub,Ground_Freight,3,5,911.25,2,medium,M,42,3421,1
FB5FA8F93A7D,East_Hub,Standard_Sea,3,2,982.5,7,high,M,5,5985,1
8D0F7D0D1CCA,North_Hub,Premium_Air,4,3,892.5,2,medium,F,2,5328,0
57E8BE94618E,South_Hub,Standard_Sea,6,3,1050.0,3,low,M,7,4620,1
71CADD0C63E5,Central_Port,Standard_Sea,5,5,630.0,3,low,F,6,4088,1
BA8B61671C5A,Central_Port,Standard_Sea,3,4,607.5,3,low,M,17,1700,1
B37CDC759F67,South_Hub,Standard_Sea,4,4,1020.0,2,low,M,1,4013,1
C94BD2C3AA6C,Central_Port,Premium_Air,4,4,783.75,6,low,F,7,4852,0
2A0A5F36A397,West_Hub,Premium_Air,4,2,761.25,3,low,F,4,5699,0
BE67FB66B3BE,West_Hub,Standard_Sea,3,3,870.0,4,medium,M,3,5828,0
40962624BFC2,West_Hub,Standard_Sea,3,2,836.25,3,medium,F,6,2127,1
EEBA9AF98EB6,Central_Port,Standard_Sea,5,2,930.0,5,low,F,3,1046,1
2D86377D4CC3,Central_Port,Ground_Freight,4,3,532.5,3,low,F,35,1512,1
5F595938B3B9,North_Hub,Standard_Sea,6,5,1076.25,4,low,M,8,1465,0
2B6255B21AE4,Central_Port,Standard_Sea,5,5,791.25,3,medium,F,7,5983,1
CF2661B79280,Central_Port,Standard_Sea,3,1,551.25,2,medium,M,52,1934,1
DB18D8CA1116,South_Hub,Standard_Sea,4,1,870.0,5,medium,F,6,1247,0
0F31C318C80A,North_Hub,Standard_Sea,3,1,720.0,3,medium,M,4,4997,1
2CB87E388022,West_Hub,Standard_Sea,3,2,836.25,2,low,F,10,4604,0
93F606BD517C,East_Hub,Ground_Freight,3,2,540.0,5,medium,M,43,1027,1
94F136BBFCE5,Central_Port,Standard_Sea,3,5,858.75,3,medium,F,12,3049,1
AEEC2FCD27FC,Central_Port,Standard_Sea,5,4,1053.75,4,medium,F,40,3381,1
84BDCD156603,South_Hub,Standard_Sea,3,1,903.75,2,low,M,8,5602,1
2CCA79C8BEA8,East_Hub,Premium_Air,4,2,750.0,2,low,F,8,4222,0
50123D2A093C,East_Hub,Standard_Sea,3,2,577.5,2,high,F,4,1009,1
5D19D2275DB8,South_Hub,Ground_Freight,5,1,885.0,2,low,F,2,4987,1
2AEC3694418F,Central_Port,Standard_Sea,4,3,933.75,3,medium,F,6,5657,1
3189722CCE95,North_Hub,Standard_Sea,4,3,791.25,7,high,M,9,5652,1
64D43C3B5D6D,West_Hub,Standard_Sea,5,5,840.0,5,low,F,7,1505,0
02023546B403,South_Hub,Standard_Sea,4,4,742.5,2,medium,M,2,5725,1
452B4DCB2C2A,North_Hub,Premium_Air,3,2,851.25,2,medium,M,9,4659,0
A66CE68FAD6C,Central_Port,Standard_Sea,5,3,791.25,3,low,F,5,5087,0
BF7DB3A1FEA2,South_Hub,Standard_Sea,3,4,502.5,3,medium,F,31,1540,1
F11A7D64CC02,Central_Port,Standard_Sea,3,3,678.75,2,medium,M,58,3719,1
75B4EBD1BA00,East_Hub,Standard_Sea,2,3,483.75,5,medium,M,3,5444,1
CBAA265082E8,Central_Port,Standard_Sea,2,5,461.25,4,medium,M,8,4042,0
EB19323DB62E,Central_Port,Standard_Sea,4,3,941.25,5,medium,M,2,1482,0
769E881D85FC,West_Hub,Standard_Sea,3,4,993.75,8,low,F,35,3299,1
28BBAD4C3A50,Central_Port,Premium_Air,3,4,813.75,3,low,F,5,4077,0
B18A5E6B50AF,East_Hub,Standard_Sea,5,5,877.5,2,medium,M,44,2548,1
5A39CADD1B00,West_Hub,Standard_Sea,2,3,532.5,3,medium,F,38,7640,1
F1ED082F1389,South_Hub,Standard_Sea,3,4,633.75,3,low,F,4,5716,0
0A729A9062C5,North_Hub,Standard_Sea,7,5,1128.75,4,low,F,7,1727,0
8AAA550D7FA1,South_Hub,Ground_Freight,5,3,1012.5,5,medium,M,9,1764,1
3045AD039274,East_Hub,Premium_Air,5,3,626.25,2,low,M,3,1140,1
D0DA1AF52E98,Central_Port,Standard_Sea,7,1,1083.75,4,low,F,4,1543,1
2D193F61F2F7,West_Hub,Standard_Sea,5,5,813.75,6,medium,M,5,1616,0
7D98F35F6C7D,West_Hub,Premium_Air,4,4,585.0,2,medium,F,7,5938,0
956E3A30AA83,Central_Port,Premium_Air,4,4,513.75,3,medium,F,8,4066,1
EAD17E13E806,Central_Port,Standard_Sea,3,3,933.75,2,medium,M,9,4034,1
C21AF72451D7,North_Hub,Premium_Air,4,1,645.0,3,medium,M,7,4883,0
E0A19CBDAC9F,West_Hub,Standard_Sea,7,2,1091.25,4,low,F,8,1275,0
AE50AA63289C,Central_Port,Standard_Sea,3,1,757.5,3,medium,F,7,5818,0
7C92E86BF407,Central_Port,Ground_Freight,4,1,990.0,6,low,M,7,1007,0
9DE8CCF0AC26,Central_Port,Standard_Sea,3,1,708.75,4,low,F,4,4785,0
822C14D04B87,East_Hub,Standard_Sea,3,5,686.25,2,low,M,8,5881,1
43974ED74066,North_Hub,Standard_Sea,2,3,521.25,3,low,M,9,1471,1
A9B5D5D1FE88,South_Hub,Standard_Sea,6,2,1158.75,4,medium,F,8,1930,0
AC1964EB0896,North_Hub,Standard_Sea,5,1,513.75,2,low,M,52,1012,1
87B4D74DBA97,West_Hub,Standard_Sea,4,4,791.25,4,medium,M,8,4747,1
155D1CF609CE,South_Hub,Standard_Sea,3,1,420.0,2,high,M,22,1846,1
9B723FBD3669,East_Hub,Ground_Freight,6,3,1117.5,4,low,F,1,1657,0
A896653291D8,North_Hub,Standard_Sea,6,4,1065.0,4,low,F,7,1518,1
61B1DBC91985,South_Hub,Standard_Sea,4,1,753.75,4,medium,M,59,2925,1
CEA3BD05D426,East_Hub,Premium_Air,4,4,930.0,3,high,F,10,4532,0
05550BC685F0,West_Hub,Standard_Sea,3,3,851.25,2,medium,F,24,2749,1
C5226B8F31EE,South_Hub,Standard_Sea,4,2,585.0,3,medium,M,5,4946,1
A4AAB274A57A,North_Hub,Standard_Sea,2,3,528.75,4,medium,M,8,4702,0
F23AB45F0582,West_Hub,Standard_Sea,4,1,967.5,3,medium,M,7,4159,0
F64DA6F9371A,South_Hub,Standard_Sea,3,5,675.0,4,low,F,9,5105,1
1E5EE5E58C8F,Central_Port,Standard_Sea,4,4,648.75,5,medium,F,2,1175,1
5041936C9C92,East_Hub,Premium_Air,3,4,517.5,3,medium,F,10,4327,1
19B4BD774A67,South_Hub,Premium_Air,5,5,870.0,5,medium,F,6,1246,0
4817DDB54D7A,East_Hub,Ground_Freight,6,2,986.25,6,low,F,4,4591,1
34835DB382B8,South_Hub,Standard_Sea,3,2,993.75,6,low,M,9,5936,0
D4E5F572C02D,East_Hub,Standard_Sea,3,5,892.5,2,high,M,5,4052,0
4162E4A359BA,Central_Port,Ground_Freight,4,1,843.75,2,low,M,4,4102,0
A1B22F60CFDD,Central_Port,Standard_Sea,3,3,570.0,2,medium,M,3,4193,1
17DF374B296F,Central_Port,Standard_Sea,4,5,611.25,3,high,M,4,5863,0
2F4D70728501,East_Hub,Standard_Sea,4,4,933.75,10,medium,F,2,4190,0
31463CA37E9C,South_Hub,Standard_Sea,5,5,918.75,5,medium,F,4,4627,0
D6ED25F6F21D,East_Hub,Ground_Freight,3,1,907.5,10,high,M,9,5151,1
23E9AC6D60AA,East_Hub,Standard_Sea,4,4,911.25,3,high,F,4,5082,1
0BF5F896544D,Central_Port,Ground_Freight,3,2,498.75,5,medium,M,9,5744,1
C2A181D8178A,Central_Port,Standard_Sea,4,4,738.75,7,medium,F,22,2065,1
D1E915D03C28,East_Hub,Standard_Sea,4,3,727.5,2,medium,M,4,5780,1
D096E644F859,West_Hub,Standard_Sea,4,5,926.25,2,medium,F,9,4656,0
77104970CA0E,Central_Port,Standard_Sea,6,4,975.0,4,medium,F,10,1927,0
B698D86C67A2,South_Hub,Premium_Air,5,3,1001.25,4,medium,F,1,4837,1
CAF8135C0F01,East_Hub,Ground_Freight,3,2,457.5,4,low,F,9,5299,1
A0C12D507847,Central_Port,Standard_Sea,2,5,836.25,3,medium,M,35,3437,1
7886B1E2013B,East_Hub,Ground_Freight,6,1,1106.25,4,medium,F,6,1611,0
A1E93F34271E,West_Hub,Standard_Sea,7,3,1162.5,4,medium,F,7,1989,0
27804D520F5B,South_Hub,Standard_Sea,5,1,487.5,4,high,F,9,4946,1
E4C6A9F38E8E,Central_Port,Premium_Air,3,5,566.25,2,low,F,16,1422,1
0C6DBDAD91C6,South_Hub,Standard_Sea,4,4,975.0,2,low,M,17,3068,1
459535FAA370,East_Hub,Standard_Sea,2,2,1001.25,3,medium,M,15,2481,1
4C3791E57A8E,East_Hub,Ground_Freight,3,1,885.0,6,medium,F,10,4858,0
EB72D6EFC172,Central_Port,Premium_Air,4,1,547.5,3,low,F,1,4831,1
F73E0ED1704E,Central_Port,Premium_Air,7,1,1155.0,4,medium,M,5,1705,0
77F1EEF97DF6,Central_Port,Premium_Air,5,1,866.25,7,high,F,9,5558,0
AA4109A07305,West_Hub,Standard_Sea,4,4,885.0,2,medium,F,5,5266,0
F7CF83F3D4F3,North_Hub,Standard_Sea,5,2,742.5,3,low,F,44,3706,1
D0F25B8ABBBE,South_Hub,Standard_Sea,3,1,862.5,3,medium,M,3,4957,0
3D8DBD98077E,West_Hub,Standard_Sea,5,3,731.25,4,low,F,9,5577,0
79F06F8FDE33,South_Hub,Standard_Sea,3,2,960.0,2,medium,F,9,4228,1
0C9E88B28D11,South_Hub,Standard_Sea,6,1,637.5,3,low,F,10,4858,0
EA1241439855,North_Hub,Ground_Freight,4,5,971.25,2,low,M,7,4390,1
5E387E075B1E,South_Hub,Ground_Freight,5,3,896.25,5,medium,F,19,2988,1
4432CB276FFC,South_Hub,Ground_Freight,3,2,536.25,4,medium,F,22,1249,1
32AE70923FA9,East_Hub,Standard_Sea,4,4,877.5,5,low,M,7,1871,0
535838060ADB,West_Hub,Standard_Sea,4,2,712.5,6,high,M,5,4139,1
1BD7FC33CFBD,East_Hub,Standard_Sea,6,3,941.25,4,low,M,1,1230,1
08836A0A5248,West_Hub,Premium_Air,4,3,956.25,5,low,M,1,1192,0
8BA5EF4E282B,Central_Port,Standard_Sea,4,1,600.0,2,low,M,28,1276,1
E965313BB6D9,East_Hub,Ground_Freight,5,3,885.0,5,medium,M,10,1630,0
353C5F2735D3,North_Hub,Ground_Freight,5,3,918.75,5,low,M,8,1471,0
5FFF864D2723,Central_Port,Standard_Sea,3,1,772.5,3,medium,M,28,2892,1
95F180E417E4,South_Hub,Standard_Sea,5,5,821.25,3,medium,M,27,3430,1
7E431CB8AC2B,West_Hub,Standard_Sea,3,2,562.5,10,low,F,6,5580,0
3BDB59C5910E,East_Hub,Premium_Air,4,3,821.25,5,low,F,8,1702,1
8C4071232533,South_Hub,Ground_Freight,4,2,697.5,3,low,M,6,4524,0
67EC8AF5FAB2,South_Hub,Standard_Sea,2,2,787.5,3,medium,F,10,4324,1
C567607D2989,North_Hub,Premium_Air,4,3,678.75,3,medium,M,10,4541,1
B43A0433EBCD,Central_Port,Standard_Sea,3,2,566.25,2,low,F,3,4759,0
27F6ADF35E41,North_Hub,Standard_Sea,6,1,438.75,7,medium,F,4,4211,0
1ADB67461A4C,Central_Port,Standard_Sea,5,2,993.75,3,low,M,10,4347,1
0C44F8669D62,Central_Port,Standard_Sea,4,3,982.5,2,low,M,10,5524,1
E50271B2AB15,Central_Port,Standard_Sea,3,3,888.75,2,medium,M,8,5516,0
0DC732C14F4B,West_Hub,Standard_Sea,4,4,817.5,2,low,M,4,4104,1
F369CB89FC62,North_Hub,Standard_Sea,6,1,892.5,6,low,F,13,2442,1
7FDC10869C66,South_Hub,Premium_Air,2,1,746.25,2,low,F,10,5345,0
C4C9F099E7A4,Central_Port,Premium_Air,4,4,536.25,8,medium,M,12,1326,1
323E4847E686,North_Hub,Premium_Air,4,5,525.0,3,low,F,7,5383,0
DBFF5341ACAD,Central_Port,Premium_Air,5,1,513.75,5,low,F,8,4584,0
77E359E4B1CB,West_Hub,Standard_Sea,3,1,933.75,2,medium,F,1,5190,1
BE63ECCB7B38,Central_Port,Ground_Freight,4,1,840.0,5,low,F,7,5738,0
2E355FA8B5AC,North_Hub,Premium_Air,4,4,810.0,4,medium,M,27,3740,1
998C225A0B7B,Central_Port,Premium_Air,3,1,727.5,2,low,M,8,4335,1
31DD3D260BD7,West_Hub,Standard_Sea,2,4,573.75,2,medium,F,57,1264,1
724A3DD761E5,North_Hub,Ground_Freight,6,1,967.5,4,low,M,3,1506,0
1500FEEFA7A1,East_Hub,Standard_Sea,3,3,776.25,3,low,M,7,4816,1
03314112B449,Central_Port,Ground_Freight,4,5,930.0,3,low,F,2,5310,1
EACE48A195DA,Central_Port,Ground_Freight,6,5,926.25,6,medium,M,3,4832,0
D6882AD218CE,Central_Port,Standard_Sea,3,1,870.0,2,medium,F,2,5104,1
A8CAA602FB66,West_Hub,Standard_Sea,4,4,795.0,4,medium,F,2,3830,1
54A91E5D8874,Central_Port,Standard_Sea,5,5,997.5,5,medium,M,7,1440,0
9467FF7AC54C,Central_Port,Ground_Freight,4,1,570.0,2,high,M,2,5396,0
2CDE073B39DD,Central_Port,Standard_Sea,3,4,765.0,2,low,F,10,5844,1
075441BE7BC0,Central_Port,Ground_Freight,3,3,907.5,3,low,F,7,3127,1
7808B86EDB7B,Central_Port,Standard_Sea,4,2,945.0,3,medium,F,4,5782,0
15CCF2DD2D4F,South_Hub,Ground_Freight,4,2,832.5,3,low,M,4,5919,0
A1271642C26D,Central_Port,Ground_Freight,3,1,1005.0,3,medium,M,3,3040,1
B191D203978D,West_Hub,Standard_Sea,5,3,720.0,7,medium,M,10,5976,0
7EF4694C838D,South_Hub,Standard_Sea,4,2,967.5,3,high,M,10,4643,1
314F04B30F62,North_Hub,Standard_Sea,3,4,555.0,3,low,M,37,1523,1
28FDC9B17C26,West_Hub,Ground_Freight,4,1,918.75,6,low,F,7,1884,1
B17C43875BBF,South_Hub,Premium_Air,4,3,517.5,3,low,F,2,5593,0
6DE23857DB0D,Central_Port,Standard_Sea,5,4,956.25,6,low,M,3,4638,0
4EEC6372C08F,West_Hub,Standard_Sea,4,4,847.5,7,low,M,9,2182,1
706A70C1F003,East_Hub,Standard_Sea,7,3,1020.0,4,medium,M,2,1754,0
984118ABC834,Central_Port,Standard_Sea,5,4,847.5,2,low,M,6,4547,0
8E28C5EB829E,South_Hub,Standard_Sea,4,3,405.0,6,low,F,22,1745,1
55C8079AC96C,North_Hub,Standard_Sea,5,4,963.75,2,low,M,55,2257,1
8E2937F1645F,Central_Port,Ground_Freight,3,3,573.75,3,low,F,3,4829,0
1F09802C4BEA,East_Hub,Premium_Air,5,3,738.75,4,medium,F,51,2917,1
F670E8A58608,South_Hub,Premium_Air,3,5,708.75,2,low,M,8,4567,0
5308E552DA93,Central_Port,Standard_Sea,4,3,1031.25,5,low,M,2,4622,1
158F3B1A355D,Central_Port,Standard_Sea,3,1,843.75,2,high,F,43,2585,1
